x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.080066710710525513e-02,2.684609413146972656e+01,-1.685449414062500000e+04,1.685451367187500000e+04,2.663898133778176813e+01,-1.672677689402018586e+04,1.672679810656104746e+04
1.109257712960243225e-02,2.600253868103027344e+01,-1.573120996093750000e+04,1.573123046875000000e+04,2.580180301443031610e+01,-1.560752062413345993e+04,1.560754195143457400e+04
1.138448715209960938e-02,2.514347267150878906e+01,-1.459854003906250000e+04,1.459856054687500000e+04,2.494116739075842659e+01,-1.447890637770415378e+04,1.447892785934624590e+04
1.167639717459678650e-02,2.426936912536621094e+01,-1.345714160156250000e+04,1.345716210937500000e+04,2.407367973179431431e+01,-1.334165851084376300e+04,1.334168023009192257e+04
1.196830719709396362e-02,2.338071441650390625e+01,-1.230767285156250000e+04,1.230769531250000000e+04,2.319244045368952456e+01,-1.219642924651276007e+04,1.219645129759005067e+04
1.226021721959114075e-02,2.247811126708984375e+01,-1.115086328125000000e+04,1.115088574218750000e+04,2.230126841456409892e+01,-1.104393048392569108e+04,1.104395300064048752e+04
1.255212631076574326e-02,2.156207656860351562e+01,-9.987391601562500000e+03,9.987414062500000000e+03,2.139113430687852357e+01,-9.884805997154500801e+03,9.884829142782818963e+03
1.284403633326292038e-02,2.063310432434082031e+01,-8.817924804687500000e+03,8.817949218750000000e+03,2.046582088616649386e+01,-8.719745255595977142e+03,8.719769272882918813e+03
1.313594635576009750e-02,1.969182205200195312e+01,-7.643197753906250000e+03,7.643223144531250000e+03,1.953627308980921384e+01,-7.549515187115242043e+03,7.549540464587888891e+03
1.342785637825727463e-02,1.873877525329589844e+01,-6.463904296875000000e+03,6.463931152343750000e+03,1.858971512173958729e+01,-6.374749981385013598e+03,6.374777086508715001e+03
1.371976640075445175e-02,1.777448463439941406e+01,-5.280730957031250000e+03,5.280760742187500000e+03,1.763410488256219466e+01,-5.196168500594838406e+03,5.196198422715305242e+03
