# Field minima and maxima
# Time                	min(U)                	max(U)                
0.004674              	4.22345922656751e-01	2.73544017578891e+00
0.0046745             	4.22018734224044e-01	2.73530937127322e+00
0.004675              	4.21692405192971e-01	2.73519612706257e+00
0.0046755             	4.21366910022985e-01	2.73508088051817e+00
0.004676              	4.21042200183849e-01	2.73496354142176e+00
0.0046765             	4.20718284555540e-01	2.73503011117415e+00
0.004677              	4.20395238419704e-01	2.73532295906339e+00
0.0046775             	4.20073073570402e-01	2.73561049322304e+00
0.004678              	4.19751790247596e-01	2.73589227591287e+00
0.0046785             	4.19431367655131e-01	2.73616781259660e+00
0.004679              	4.19111820722516e-01	2.73643692281926e+00
0.0046795             	4.18793147156821e-01	2.73669927500455e+00
0.00468               	4.18475338915158e-01	2.73695435679283e+00
0.0046805             	4.18158412186066e-01	2.73720221530282e+00
0.004681              	4.17842348339634e-01	2.73744359390557e+00
0.0046815             	4.17527152384460e-01	2.73767803658370e+00
0.004682              	4.17212820411913e-01	2.73790583934034e+00
0.0046825             	4.16899339213415e-01	2.73812712676559e+00
0.004683              	4.16586721205944e-01	2.73834148636766e+00
0.0046835             	4.16274954076202e-01	2.73854956163274e+00
0.004684              	4.15964065124821e-01	2.73875152877967e+00
0.0046845             	4.15654022972472e-01	2.73894741581910e+00
0.004685              	4.15344842644183e-01	2.73913738658263e+00
0.0046855             	4.15036518341895e-01	2.73932155514348e+00
0.004686              	4.14728935039223e-01	2.73950002802728e+00
0.0046865             	4.14422198917577e-01	2.73967291345602e+00
0.004687              	4.14116320882342e-01	2.73984032124342e+00
0.0046875             	4.13811293488916e-01	2.74000235207878e+00
0.004688              	4.13507118479775e-01	2.74015910590147e+00
0.0046885             	4.13203791553031e-01	2.74031064667903e+00
0.004689              	4.12901298711687e-01	2.74045702488905e+00
0.0046895             	4.12599653428780e-01	2.74059830786207e+00
0.00469               	4.12298857547095e-01	2.74073456599366e+00
0.0046905             	4.11998904585229e-01	2.74086583515712e+00
0.004691              	4.11699800324995e-01	2.74099213230516e+00
0.0046915             	4.11401537214583e-01	2.74111349641186e+00
0.004692              	4.11104119457327e-01	2.74122995104401e+00
0.0046925             	4.10807540998588e-01	2.74134155357433e+00
0.004693              	4.10511802340609e-01	2.74144833081711e+00
0.0046935             	4.10216892513892e-01	2.74155032557345e+00
0.004694              	4.09922821206709e-01	2.74164753975598e+00
0.0046945             	4.09629579311182e-01	2.74174003729810e+00
0.004695              	4.09337167522782e-01	2.74182785561427e+00
0.0046955             	4.09045533084369e-01	2.74191107540835e+00
0.004696              	4.08754709287437e-01	2.74198978704848e+00
0.0046965             	4.08464715010991e-01	2.74206411498146e+00
0.004697              	4.08175564502925e-01	2.74213414762400e+00
0.0046975             	4.07887245697040e-01	2.74220001099740e+00
0.004698              	4.07599764005304e-01	2.74226180955843e+00
0.0046985             	4.07313112088378e-01	2.74231964699670e+00
0.004699              	4.07027283115128e-01	2.74237360951818e+00
0.0046995             	4.06742262922929e-01	2.74242377576017e+00
0.0047                	4.06458064367837e-01	2.74247036701982e+00
0.0047005             	4.06174666605663e-01	2.74251315774268e+00
0.004701              	4.05892082495641e-01	2.74255248250477e+00
0.0047015             	4.05610298927427e-01	2.74258803053810e+00
0.004702              	4.05329326136200e-01	2.74262012974992e+00
0.0047025             	4.05049158779699e-01	2.74264845078642e+00
0.004703              	4.04769801792528e-01	2.74267328915725e+00
0.0047035             	4.04491257632671e-01	2.74269428134679e+00
0.004704              	4.04213520062583e-01	2.74271159109558e+00
0.0047045             	4.03936581885591e-01	2.74272483904464e+00
0.004705              	4.03660441717864e-01	2.74273397830194e+00
0.0047055             	4.03385101647764e-01	2.74273863990620e+00
0.004706              	4.03110572501516e-01	2.74273912061619e+00
0.0047065             	4.02836844696030e-01	2.74273617250984e+00
0.004707              	4.02563917495295e-01	2.74272897136861e+00
0.0047075             	4.02291789121405e-01	2.74271729727098e+00
0.004708              	4.02020459388876e-01	2.74270138186682e+00
0.0047085             	4.01749927197499e-01	2.74268134076294e+00
0.004709              	4.01480188015817e-01	2.74265626058810e+00
0.0047095             	4.01211252581311e-01	2.74262652711286e+00
0.00471               	4.00943100267964e-01	2.74259214301618e+00
0.0047105             	4.00675747011532e-01	2.74255325945254e+00
0.004711              	4.00409176181168e-01	2.74251016109904e+00
0.0047115             	4.00143384951525e-01	2.74246343926036e+00
0.004712              	3.99878390856821e-01	2.74240946792783e+00
0.0047125             	3.99614118588293e-01	2.74234960551951e+00
0.004713              	3.99350642155259e-01	2.74228467789544e+00
0.0047135             	3.99087951213843e-01	2.74221504331165e+00
0.004714              	3.98826056811996e-01	2.74213842719929e+00
0.0047145             	3.98564935655971e-01	2.74205854697988e+00
0.004715              	3.98304517647164e-01	2.74197366163878e+00
0.0047155             	3.98044885198106e-01	2.74188452865412e+00
0.004716              	3.97786034234713e-01	2.74179157451066e+00
0.0047165             	3.97527955904373e-01	2.74169498498117e+00
0.004717              	3.97270649045121e-01	2.74159490814270e+00
0.0047175             	3.97014108609364e-01	2.74149144114347e+00
0.004718              	3.96758327602572e-01	2.74138455183288e+00
0.0047185             	3.96503330945168e-01	2.74127421588845e+00
0.004719              	3.96249116178601e-01	2.74116060062267e+00
0.0047195             	3.95995663747117e-01	2.74104383428776e+00
0.00472               	3.95742973168461e-01	2.74092385711000e+00
0.0047205             	3.95491045332298e-01	2.74080063151386e+00
0.004721              	3.95239876903705e-01	2.74067410355954e+00
0.0047215             	3.94989462486755e-01	2.74054421458177e+00
0.004722              	3.94739800045131e-01	2.74041080900530e+00
0.0047225             	3.94490886112494e-01	2.74027380335527e+00
0.004723              	3.94242709670807e-01	2.74013323833411e+00
0.0047235             	3.93995283719072e-01	2.73998895879468e+00
0.004724              	3.93748599662887e-01	2.73984085615410e+00
0.0047245             	3.93502704201839e-01	2.73968859166619e+00
0.004725              	3.93257573144883e-01	2.73953209518319e+00
0.0047255             	3.93013231482048e-01	2.73937087821903e+00
0.004726              	3.92769636442912e-01	2.73920419247335e+00
0.0047265             	3.92526784735248e-01	2.73902972217446e+00
0.004727              	3.92284691052519e-01	2.73885979736414e+00
0.0047275             	3.92043347031509e-01	2.73869166950409e+00
0.004728              	3.91802744988354e-01	2.73852207141876e+00
0.0047285             	3.91562891435871e-01	2.73836125988398e+00
0.004729              	3.91323801254954e-01	2.73819306170381e+00
0.0047295             	3.91085470157564e-01	2.73802213468399e+00
0.00473               	3.90847893202606e-01	2.73784808878939e+00
0.0047305             	3.90611076742221e-01	2.73767088619277e+00
0.004731              	3.90374981949721e-01	2.73749054455969e+00
0.0047315             	3.90139605748261e-01	2.73730701785945e+00
0.004732              	3.89904953162527e-01	2.73712033418940e+00
0.0047325             	3.89671012414341e-01	2.73693045218844e+00
0.004733              	3.89437775187168e-01	2.73673738938730e+00
0.0047335             	3.89205233779289e-01	2.73654112474447e+00
0.004734              	3.88973413484575e-01	2.73634165536844e+00
0.0047345             	3.88742319221913e-01	2.73613899077798e+00
0.004735              	3.88511940995687e-01	2.73593315965785e+00
0.0047355             	3.88282268635181e-01	2.73572417201282e+00
0.004736              	3.88053298070350e-01	2.73551205987740e+00
0.0047365             	3.87825038644831e-01	2.73529761118505e+00
0.004737              	3.87597483406675e-01	2.73508009370661e+00
0.0047375             	3.87370645504169e-01	2.73485948984521e+00
0.004738              	3.87144478603075e-01	2.73463578414181e+00
0.0047385             	3.86919004041444e-01	2.73440900740340e+00
0.004739              	3.86694199754969e-01	2.73417915031325e+00
0.0047395             	3.86470096428475e-01	2.73394653531192e+00
0.00474               	3.86246685070123e-01	2.73371116199881e+00
0.0047405             	3.86023973049258e-01	2.73347286982980e+00
0.004741              	3.85801976769826e-01	2.73323145712968e+00
0.0047415             	3.85580678556245e-01	2.73298710439750e+00
0.004742              	3.85360090013941e-01	2.73273968163558e+00
0.0047425             	3.85140253708386e-01	2.73248921013765e+00
0.004743              	3.84921124438403e-01	2.73223587541388e+00
0.0047435             	3.84702698115997e-01	2.73197970148332e+00
0.004744              	3.84484981027610e-01	2.73172071116313e+00
0.0047445             	3.84267952052543e-01	2.73145897498102e+00
0.004745              	3.84051613484479e-01	2.73119454931618e+00
0.0047455             	3.83836235569629e-01	2.73092745723780e+00
0.004746              	3.83621765224385e-01	2.73065771835937e+00
0.0047465             	3.83407995837415e-01	2.73038534320302e+00
0.004747              	3.83194919720928e-01	2.73011036531256e+00
0.0047475             	3.82982655740348e-01	2.72983277098083e+00
0.004748              	3.82771081718621e-01	2.72955264365077e+00
0.0047485             	3.82560296603185e-01	2.73003604441292e+00
0.004749              	3.82350372852685e-01	2.73053124153129e+00
0.0047495             	3.82141131046373e-01	2.73101361269705e+00
0.00475               	3.81932564578666e-01	2.73148334758639e+00
0.0047505             	3.81724829064210e-01	2.73194070279443e+00
0.004751              	3.81517041448808e-01	2.73238572591316e+00
0.0047515             	3.81308794699630e-01	2.73281857607536e+00
0.004752              	3.81101204520490e-01	2.73323953035309e+00
0.0047525             	3.80894577021809e-01	2.73364883522456e+00
0.004753              	3.80688638742203e-01	2.73404661456074e+00
0.0047535             	3.80483377401832e-01	2.73443298818648e+00
0.004754              	3.80278782784567e-01	2.73480846731457e+00
0.0047545             	3.80074863557091e-01	2.73517295590923e+00
0.004755              	3.79871536892841e-01	2.73552674945783e+00
0.0047555             	3.79668900982613e-01	2.73586996336024e+00
0.004756              	3.79466915452203e-01	2.73620270313255e+00
0.0047565             	3.79265571876623e-01	2.73652505699726e+00
0.004757              	3.79064866884898e-01	2.73683716042307e+00
0.0047575             	3.78864677845734e-01	2.73713943985109e+00
0.004758              	3.78665170356053e-01	2.73743174644321e+00
0.0047585             	3.78466074748585e-01	2.73771465960625e+00
0.004759              	3.78267540258285e-01	2.73798774100972e+00
0.0047595             	3.78069633620499e-01	2.73825163293874e+00
0.00476               	3.77872324919874e-01	2.73850596722984e+00
0.0047605             	3.77675708325035e-01	2.73875137248139e+00
0.004761              	3.77479736260110e-01	2.73898757490551e+00
0.0047615             	3.77284461751968e-01	2.73921504900252e+00
0.004762              	3.77089875202310e-01	2.73943362651999e+00
0.0047625             	3.76895921754347e-01	2.73964369877990e+00
0.004763              	3.76702600635301e-01	2.73984519589927e+00
0.0047635             	3.76509609487431e-01	2.74003834697204e+00
0.004764              	3.76317244758137e-01	2.74022320578770e+00
0.0047645             	3.76125576724212e-01	2.74039933661126e+00
0.004765              	3.75934535402123e-01	2.74056738172339e+00
0.0047655             	3.75744090307254e-01	2.74072749399265e+00
0.004766              	3.75554285515029e-01	2.74087981400090e+00
0.0047665             	3.75365105360030e-01	2.74102446156870e+00
0.004767              	3.75176531125153e-01	2.74116150814613e+00
0.0047675             	3.74988699956470e-01	2.74129106577340e+00
0.004768              	3.74801081673931e-01	2.74141320752689e+00
0.0047685             	3.74614090240210e-01	2.74152812706565e+00
0.004769              	3.74427757961429e-01	2.74163581597683e+00
0.0047695             	3.74242123571442e-01	2.74173638013591e+00
0.00477               	3.74057135039904e-01	2.74183002267867e+00
0.0047705             	3.73872926916355e-01	2.74191676691087e+00
0.004771              	3.73689350478530e-01	2.74199678159751e+00
0.0047715             	3.73506423372603e-01	2.74207019012239e+00
0.004772              	3.73324219312574e-01	2.74213704771117e+00
0.0047725             	3.73142630672794e-01	2.74219754693633e+00
0.004773              	3.72961659150739e-01	2.74225170508021e+00
0.0047735             	3.72781314223624e-01	2.74229912578807e+00
0.004774              	3.72601560101076e-01	2.74234038363094e+00
0.0047745             	3.72422365332223e-01	2.74237537560217e+00
0.004775              	3.72243808324206e-01	2.74240353862366e+00
